image_path,label
processed_images\angry_Training_25986851.jpg_0.jpg,angry
processed_images\angry_Training_26002691.jpg_0.jpg,angry
processed_images\angry_Training_26083913.jpg_0.jpg,angry
processed_images\angry_Training_26142456.jpg_0.jpg,angry
processed_images\angry_Training_26143246.jpg_0.jpg,angry
processed_images\angry_Training_26149819.jpg_0.jpg,angry
processed_images\angry_Training_2620915.jpg_0.jpg,angry
processed_images\angry_Training_26240227.jpg_0.jpg,angry
processed_images\angry_Training_26257159.jpg_0.jpg,angry
processed_images\angry_Training_26290543.jpg_0.jpg,angry
processed_images\angry_Training_26298130.jpg_0.jpg,angry
processed_images\angry_Training_26308792.jpg_0.jpg,angry
processed_images\angry_Training_2632144.jpg_0.jpg,angry
processed_images\angry_Training_26411402.jpg_0.jpg,angry
processed_images\angry_Training_26524970.jpg_0.jpg,angry
processed_images\angry_Training_26541999.jpg_0.jpg,angry
processed_images\angry_Training_26544923.jpg_0.jpg,angry
processed_images\angry_Training_26564782.jpg_0.jpg,angry
processed_images\angry_Training_26591418.jpg_0.jpg,angry
processed_images\angry_Training_26603319.jpg_0.jpg,angry
processed_images\angry_Training_26680542.jpg_0.jpg,angry
processed_images\angry_Training_26681159.jpg_0.jpg,angry
processed_images\angry_Training_26748098.jpg_0.jpg,angry
processed_images\angry_Training_267631.jpg_0.jpg,angry
processed_images\angry_Training_26780207.jpg_0.jpg,angry
processed_images\angry_Training_26852211.jpg_0.jpg,angry
processed_images\angry_Training_2697853.jpg_0.jpg,angry
processed_images\angry_Training_27045933.jpg_0.jpg,angry
processed_images\angry_Training_27068424.jpg_0.jpg,angry
processed_images\angry_Training_27071420.jpg_0.jpg,angry
processed_images\angry_Training_27131777.jpg_0.jpg,angry
processed_images\angry_Training_27211148.jpg_0.jpg,angry
processed_images\angry_Training_27212191.jpg_0.jpg,angry
processed_images\angry_Training_2724105.jpg_0.jpg,angry
processed_images\angry_Training_27263765.jpg_0.jpg,angry
processed_images\angry_Training_27265127.jpg_0.jpg,angry
processed_images\angry_Training_2729866.jpg_0.jpg,angry
processed_images\angry_Training_27306219.jpg_0.jpg,angry
processed_images\angry_Training_27436978.jpg_0.jpg,angry
processed_images\angry_Training_27475992.jpg_0.jpg,angry
processed_images\angry_Training_27567938.jpg_0.jpg,angry
processed_images\angry_Training_27627353.jpg_0.jpg,angry
processed_images\angry_Training_27647529.jpg_0.jpg,angry
processed_images\angry_Training_27679753.jpg_0.jpg,angry
processed_images\angry_Training_27705571.jpg_0.jpg,angry
processed_images\angry_Training_27707888.jpg_0.jpg,angry
processed_images\angry_Training_2775035.jpg_0.jpg,angry
processed_images\angry_Training_2778426.jpg_0.jpg,angry
processed_images\angry_Training_27785233.jpg_0.jpg,angry
processed_images\angry_Training_2778588.jpg_0.jpg,angry
processed_images\angry_Training_27830522.jpg_0.jpg,angry
processed_images\angry_Training_27830602.jpg_0.jpg,angry
processed_images\angry_Training_27860978.jpg_0.jpg,angry
processed_images\angry_Training_27891808.jpg_0.jpg,angry
processed_images\angry_Training_27913087.jpg_0.jpg,angry
processed_images\angry_Training_27913729.jpg_0.jpg,angry
processed_images\angry_Training_27917388.jpg_0.jpg,angry
processed_images\angry_Training_27943396.jpg_0.jpg,angry
processed_images\angry_Training_27994003.jpg_0.jpg,angry
processed_images\angry_Training_28016112.jpg_0.jpg,angry
processed_images\angry_Training_28028740.jpg_0.jpg,angry
processed_images\angry_Training_28078401.jpg_0.jpg,angry
processed_images\angry_Training_28099812.jpg_0.jpg,angry
processed_images\angry_Training_28114766.jpg_0.jpg,angry
processed_images\angry_Training_28138427.jpg_0.jpg,angry
processed_images\angry_Training_28157012.jpg_0.jpg,angry
processed_images\angry_Training_28297061.jpg_0.jpg,angry
processed_images\angry_Training_2832685.jpg_0.jpg,angry
processed_images\angry_Training_28357841.jpg_0.jpg,angry
processed_images\angry_Training_28382287.jpg_0.jpg,angry
processed_images\angry_Training_28391368.jpg_0.jpg,angry
processed_images\angry_Training_28519058.jpg_0.jpg,angry
processed_images\angry_Training_28519605.jpg_0.jpg,angry
processed_images\angry_Training_28546367.jpg_0.jpg,angry
processed_images\angry_Training_28546478.jpg_0.jpg,angry
processed_images\angry_Training_28589417.jpg_0.jpg,angry
processed_images\angry_Training_2861619.jpg_0.jpg,angry
processed_images\angry_Training_2861857.jpg_0.jpg,angry
processed_images\angry_Training_28633118.jpg_0.jpg,angry
processed_images\angry_Training_28670157.jpg_0.jpg,angry
processed_images\angry_Training_28677280.jpg_0.jpg,angry
processed_images\angry_Training_28696977.jpg_0.jpg,angry
processed_images\angry_Training_28724674.jpg_0.jpg,angry
processed_images\angry_Training_28736990.jpg_0.jpg,angry
processed_images\angry_Training_28766758.jpg_0.jpg,angry
processed_images\angry_Training_28843195.jpg_0.jpg,angry
processed_images\angry_Training_28883675.jpg_0.jpg,angry
processed_images\angry_Training_28884269.jpg_0.jpg,angry
processed_images\angry_Training_28895682.jpg_0.jpg,angry
processed_images\angry_Training_28940559.jpg_0.jpg,angry
processed_images\angry_Training_28989542.jpg_0.jpg,angry
processed_images\angry_Training_28999875.jpg_0.jpg,angry
processed_images\angry_Training_29012787.jpg_0.jpg,angry
processed_images\angry_Training_29029715.jpg_0.jpg,angry
processed_images\angry_Training_29066246.jpg_0.jpg,angry
processed_images\angry_Training_29069196.jpg_0.jpg,angry
processed_images\angry_Training_29168489.jpg_0.jpg,angry
processed_images\angry_Training_29384255.jpg_0.jpg,angry
processed_images\angry_Training_2941397.jpg_0.jpg,angry
processed_images\angry_Training_29430398.jpg_0.jpg,angry
processed_images\angry_Training_2944904.jpg_0.jpg,angry
processed_images\angry_Training_29485725.jpg_0.jpg,angry
processed_images\angry_Training_29502116.jpg_0.jpg,angry
processed_images\angry_Training_29502851.jpg_0.jpg,angry
processed_images\angry_Training_29520521.jpg_0.jpg,angry
processed_images\angry_Training_2952566.jpg_0.jpg,angry
processed_images\angry_Training_29581880.jpg_0.jpg,angry
processed_images\angry_Training_29616137.jpg_0.jpg,angry
processed_images\angry_Training_29632995.jpg_0.jpg,angry
processed_images\angry_Training_29641857.jpg_0.jpg,angry
processed_images\angry_Training_29702802.jpg_0.jpg,angry
processed_images\angry_Training_2978709.jpg_0.jpg,angry
processed_images\angry_Training_2979314.jpg_0.jpg,angry
processed_images\angry_Training_2982349.jpg_0.jpg,angry
processed_images\angry_Training_29828989.jpg_0.jpg,angry
processed_images\angry_Training_29857623.jpg_0.jpg,angry
processed_images\angry_Training_29902276.jpg_0.jpg,angry
processed_images\angry_Training_30032614.jpg_0.jpg,angry
processed_images\angry_Training_3009211.jpg_0.jpg,angry
processed_images\angry_Training_30116181.jpg_0.jpg,angry
processed_images\angry_Training_30168361.jpg_0.jpg,angry
processed_images\angry_Training_30179685.jpg_0.jpg,angry
processed_images\angry_Training_30181836.jpg_0.jpg,angry
processed_images\angry_Training_30250086.jpg_0.jpg,angry
processed_images\angry_Training_30292119.jpg_0.jpg,angry
processed_images\angry_Training_30302107.jpg_0.jpg,angry
processed_images\angry_Training_30337890.jpg_0.jpg,angry
processed_images\angry_Training_30348764.jpg_0.jpg,angry
processed_images\angry_Training_3036443.jpg_0.jpg,angry
processed_images\angry_Training_30417051.jpg_0.jpg,angry
processed_images\angry_Training_30443996.jpg_0.jpg,angry
processed_images\angry_Training_30471447.jpg_0.jpg,angry
processed_images\angry_Training_30514198.jpg_0.jpg,angry
processed_images\angry_Training_30549878.jpg_0.jpg,angry
processed_images\angry_Training_30572070.jpg_0.jpg,angry
processed_images\angry_Training_30579242.jpg_0.jpg,angry
processed_images\angry_Training_30714652.jpg_0.jpg,angry
processed_images\angry_Training_3074482.jpg_0.jpg,angry
processed_images\angry_Training_30945457.jpg_0.jpg,angry
processed_images\angry_Training_30980110.jpg_0.jpg,angry
processed_images\angry_Training_31007141.jpg_0.jpg,angry
processed_images\angry_Training_31029069.jpg_0.jpg,angry
processed_images\angry_Training_31094469.jpg_0.jpg,angry
processed_images\angry_Training_31202349.jpg_0.jpg,angry
processed_images\angry_Training_31224947.jpg_0.jpg,angry
processed_images\angry_Training_31255847.jpg_0.jpg,angry
processed_images\angry_Training_31270134.jpg_0.jpg,angry
processed_images\angry_Training_3129430.jpg_0.jpg,angry
processed_images\angry_Training_31344013.jpg_0.jpg,angry
processed_images\angry_Training_3134863.jpg_0.jpg,angry
processed_images\angry_Training_31353604.jpg_0.jpg,angry
processed_images\angry_Training_31364104.jpg_0.jpg,angry
processed_images\angry_Training_31410334.jpg_0.jpg,angry
processed_images\angry_Training_31440420.jpg_0.jpg,angry
processed_images\angry_Training_31442578.jpg_0.jpg,angry
processed_images\angry_Training_31452286.jpg_0.jpg,angry
processed_images\angry_Training_31544979.jpg_0.jpg,angry
processed_images\angry_Training_31569221.jpg_0.jpg,angry
processed_images\angry_Training_3161929.jpg_0.jpg,angry
processed_images\angry_Training_31625396.jpg_0.jpg,angry
processed_images\angry_Training_31644012.jpg_0.jpg,angry
processed_images\angry_Training_31673420.jpg_0.jpg,angry
processed_images\angry_Training_31675493.jpg_0.jpg,angry
processed_images\angry_Training_31683603.jpg_0.jpg,angry
processed_images\angry_Training_31690201.jpg_0.jpg,angry
processed_images\angry_Training_31705730.jpg_0.jpg,angry
processed_images\angry_Training_31752247.jpg_0.jpg,angry
processed_images\angry_Training_31785074.jpg_0.jpg,angry
processed_images\angry_Training_31791278.jpg_0.jpg,angry
processed_images\angry_Training_31793501.jpg_0.jpg,angry
processed_images\angry_Training_31798180.jpg_0.jpg,angry
processed_images\angry_Training_31822012.jpg_0.jpg,angry
processed_images\angry_Training_31835561.jpg_0.jpg,angry
processed_images\angry_Training_31892784.jpg_0.jpg,angry
processed_images\angry_Training_31903146.jpg_0.jpg,angry
processed_images\angry_Training_32007227.jpg_0.jpg,angry
processed_images\angry_Training_32014338.jpg_0.jpg,angry
processed_images\angry_Training_32014407.jpg_0.jpg,angry
processed_images\angry_Training_32026128.jpg_0.jpg,angry
processed_images\angry_Training_32076966.jpg_0.jpg,angry
processed_images\angry_Training_32114163.jpg_0.jpg,angry
processed_images\angry_Training_32138342.jpg_0.jpg,angry
processed_images\angry_Training_32151399.jpg_0.jpg,angry
processed_images\angry_Training_32188796.jpg_0.jpg,angry
processed_images\angry_Training_32264070.jpg_0.jpg,angry
processed_images\angry_Training_32295480.jpg_0.jpg,angry
processed_images\angry_Training_3230992.jpg_0.jpg,angry
processed_images\angry_Training_32342634.jpg_0.jpg,angry
processed_images\angry_Training_32358166.jpg_0.jpg,angry
processed_images\angry_Training_32360815.jpg_0.jpg,angry
processed_images\angry_Training_32392069.jpg_0.jpg,angry
processed_images\angry_Training_3240079.jpg_0.jpg,angry
processed_images\angry_Training_32440149.jpg_0.jpg,angry
processed_images\angry_Training_32440697.jpg_0.jpg,angry
processed_images\angry_Training_32444629.jpg_0.jpg,angry
processed_images\angry_Training_32455649.jpg_0.jpg,angry
processed_images\angry_Training_32460514.jpg_0.jpg,angry
processed_images\angry_Training_32473963.jpg_0.jpg,angry
processed_images\angry_Training_3264623.jpg_0.jpg,angry
processed_images\angry_Training_32656584.jpg_0.jpg,angry
processed_images\angry_Training_32676457.jpg_0.jpg,angry
processed_images\angry_Training_32705300.jpg_0.jpg,angry
processed_images\angry_Training_32747149.jpg_0.jpg,angry
processed_images\angry_Training_32769196.jpg_0.jpg,angry
processed_images\angry_Training_3279666.jpg_0.jpg,angry
processed_images\angry_Training_32821877.jpg_0.jpg,angry
processed_images\angry_Training_32830476.jpg_0.jpg,angry
processed_images\angry_Training_32846605.jpg_0.jpg,angry
processed_images\angry_Training_32866418.jpg_0.jpg,angry
processed_images\angry_Training_32897989.jpg_0.jpg,angry
processed_images\angry_Training_32973226.jpg_0.jpg,angry
processed_images\angry_Training_32984351.jpg_0.jpg,angry
processed_images\angry_Training_3298836.jpg_0.jpg,angry
processed_images\angry_Training_33063611.jpg_0.jpg,angry
processed_images\angry_Training_33105226.jpg_0.jpg,angry
processed_images\angry_Training_33154045.jpg_0.jpg,angry
processed_images\angry_Training_332231.jpg_0.jpg,angry
processed_images\angry_Training_33267692.jpg_0.jpg,angry
processed_images\angry_Training_33273101.jpg_0.jpg,angry
processed_images\angry_Training_33295837.jpg_0.jpg,angry
processed_images\angry_Training_33310801.jpg_0.jpg,angry
processed_images\angry_Training_33331.jpg_0.jpg,angry
processed_images\angry_Training_33349680.jpg_0.jpg,angry
processed_images\angry_Training_33359399.jpg_0.jpg,angry
processed_images\angry_Training_33368937.jpg_0.jpg,angry
processed_images\angry_Training_33408401.jpg_0.jpg,angry
processed_images\angry_Training_33414933.jpg_0.jpg,angry
processed_images\angry_Training_33547690.jpg_0.jpg,angry
processed_images\angry_Training_3360192.jpg_0.jpg,angry
processed_images\angry_Training_33634496.jpg_0.jpg,angry
processed_images\angry_Training_33635285.jpg_0.jpg,angry
processed_images\angry_Training_33641183.jpg_0.jpg,angry
processed_images\angry_Training_33687835.jpg_0.jpg,angry
processed_images\angry_Training_33691620.jpg_0.jpg,angry
processed_images\angry_Training_33775569.jpg_0.jpg,angry
processed_images\angry_Training_33837916.jpg_0.jpg,angry
processed_images\angry_Training_33843801.jpg_0.jpg,angry
processed_images\angry_Training_33886229.jpg_0.jpg,angry
processed_images\angry_Training_3390828.jpg_0.jpg,angry
processed_images\angry_Training_3397618.jpg_0.jpg,angry
processed_images\angry_Training_33981314.jpg_0.jpg,angry
processed_images\angry_Training_34028103.jpg_0.jpg,angry
processed_images\angry_Training_34043882.jpg_0.jpg,angry
processed_images\angry_Training_34114883.jpg_0.jpg,angry
processed_images\angry_Training_3415081.jpg_0.jpg,angry
processed_images\angry_Training_34228276.jpg_0.jpg,angry
processed_images\angry_Training_34265519.jpg_0.jpg,angry
processed_images\angry_Training_34273701.jpg_0.jpg,angry
processed_images\angry_Training_3427626.jpg_0.jpg,angry
processed_images\angry_Training_34305677.jpg_0.jpg,angry
processed_images\angry_Training_3434313.jpg_0.jpg,angry
processed_images\angry_Training_34384729.jpg_0.jpg,angry
processed_images\angry_Training_34414583.jpg_0.jpg,angry
processed_images\angry_Training_34495521.jpg_0.jpg,angry
processed_images\angry_Training_34498033.jpg_0.jpg,angry
processed_images\angry_Training_345125.jpg_0.jpg,angry
processed_images\angry_Training_34552029.jpg_0.jpg,angry
processed_images\angry_Training_34635498.jpg_0.jpg,angry
processed_images\angry_Training_34635895.jpg_0.jpg,angry
processed_images\angry_Training_34668853.jpg_0.jpg,angry
processed_images\angry_Training_34758750.jpg_0.jpg,angry
processed_images\angry_Training_34769209.jpg_0.jpg,angry
processed_images\angry_Training_34783639.jpg_0.jpg,angry
processed_images\angry_Training_3480868.jpg_0.jpg,angry
processed_images\angry_Training_34843502.jpg_0.jpg,angry
processed_images\angry_Training_3489023.jpg_0.jpg,angry
processed_images\angry_Training_34917726.jpg_0.jpg,angry
processed_images\angry_Training_34928751.jpg_0.jpg,angry
processed_images\angry_Training_34929600.jpg_0.jpg,angry
processed_images\angry_Training_34946349.jpg_0.jpg,angry
processed_images\angry_Training_35108994.jpg_0.jpg,angry
processed_images\angry_Training_35121977.jpg_0.jpg,angry
processed_images\angry_Training_35183757.jpg_0.jpg,angry
processed_images\angry_Training_35195553.jpg_0.jpg,angry
processed_images\angry_Training_35197279.jpg_0.jpg,angry
processed_images\angry_Training_35227874.jpg_0.jpg,angry
processed_images\angry_Training_35276981.jpg_0.jpg,angry
processed_images\angry_Training_35386854.jpg_0.jpg,angry
processed_images\angry_Training_3544433.jpg_0.jpg,angry
